trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1283,False,"{'a': 0.6, 'e': 0.28383987614468165}",25,16,-29.596599209469545,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
1284,False,"{'a': 0.6, 'e': 0.2828808626910075}",20,6,-13.505047363263124,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
1285,False,"{'a': 0.6, 'e': 0.2819215663564944}",25,1,-60.2708330608279,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 2}",1
1286,False,"{'a': 0.6, 'e': 0.28096198810043826}",20,0,-2.887001312629355,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
1287,False,"{'a': 0.6, 'e': 0.2800021288824176}",20,0,-65.98614267024955,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
1288,False,"{'a': 0.6, 'e': 0.2790419896622912}",20,12,15.325799614719267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1289,False,"{'a': 0.6, 'e': 0.2780815714001986}",25,13,16.57081792710069,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
1290,False,"{'a': 0.6, 'e': 0.2771208750565576}",25,11,-46.58867796265977,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 1}",1
1291,False,"{'a': 0.6, 'e': 0.2761599015920648}",20,0,-32.499231684633585,"{0: 15, 1: 3, 2: 0, 3: 2, 4: 0}",0
1292,False,"{'a': 0.6, 'e': 0.2751986519676933}",20,2,-9.051931716540643,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
1293,False,"{'a': 0.6, 'e': 0.27423712714469284}",20,13,13.075731860626082,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1294,False,"{'a': 0.6, 'e': 0.273275328084588}",30,18,-24.573880509344498,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
1295,False,"{'a': 0.6, 'e': 0.272313255749178}",20,12,14.24423850730637,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1296,False,"{'a': 0.6, 'e': 0.2713509111005347}",20,9,-3.576280854609505,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1297,False,"{'a': 0.6, 'e': 0.27038829510100315}",25,3,0.18187252484278327,"{0: 20, 1: 0, 2: 1, 3: 1, 4: 0}",1
1298,False,"{'a': 0.6, 'e': 0.26942540871319887}",25,2,16.48032450998756,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
1299,False,"{'a': 0.6, 'e': 0.26846225290000847}",25,11,-10.312547059972218,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
1300,False,"{'a': 0.6, 'e': 0.26749882862458735}",35,13,-6.836489233960984,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
1301,False,"{'a': 0.6, 'e': 0.2665351368503601}",20,10,17.343199666572424,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1302,False,"{'a': 0.6, 'e': 0.265571178541018}",20,6,-17.374145741861124,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
1303,False,"{'a': 0.6, 'e': 0.26460695466051976}",20,0,-52.69797604339829,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
1304,False,"{'a': 0.6, 'e': 0.2636424661730887}",20,0,-46.30065220289158,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
1305,False,"{'a': 0.6, 'e': 0.26267771404321355}",30,15,18.967520316154832,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1306,False,"{'a': 0.6, 'e': 0.2617126992356461}",20,0,23.12317725941731,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1307,False,"{'a': 0.6, 'e': 0.26074742271540147}",25,0,-35.02529283766828,"{0: 21, 1: 0, 2: 3, 3: 0, 4: 1}",0
1308,False,"{'a': 0.6, 'e': 0.25978188544775555}",25,8,-9.621395569610318,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 0}",1
1309,False,"{'a': 0.6, 'e': 0.2588160883982461}",25,0,15.4944709106284,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1310,False,"{'a': 0.6, 'e': 0.2578500325326696}",20,11,17.094931598898718,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1311,False,"{'a': 0.6, 'e': 0.2568837188170823}",25,14,-39.76501533931338,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 1}",1
1312,False,"{'a': 0.6, 'e': 0.2559171482177973}",30,20,16.547789096909,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1313,False,"{'a': 0.6, 'e': 0.2549503217013857}",20,11,16.91880662287331,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1314,False,"{'a': 0.6, 'e': 0.2539832402346734}",20,8,20.085821808577776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1315,False,"{'a': 0.6, 'e': 0.25301590478474223}",35,4,-18.154965298648555,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 1}",1
1316,False,"{'a': 0.6, 'e': 0.25204831631892716}",25,2,16.115761633523356,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 0}",1
1317,False,"{'a': 0.6, 'e': 0.25108047580481696}",25,6,-11.887773150843335,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 0}",1
1318,False,"{'a': 0.6, 'e': 0.2501123842102517}",25,13,12.938012071808275,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1319,False,"{'a': 0.6, 'e': 0.24914404250332328}",25,0,17.306772230865253,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
1320,False,"{'a': 0.6, 'e': 0.2481754516523729}",25,16,-39.892913171036504,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
1321,False,"{'a': 0.6, 'e': 0.24720661262599175}",20,0,-29.75366558353511,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
1322,False,"{'a': 0.6, 'e': 0.24623752639301838}",20,0,-0.6377555885865991,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
1323,False,"{'a': 0.6, 'e': 0.24526819392253935}",25,6,-5.209272195051117,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 0}",1
1324,False,"{'a': 0.6, 'e': 0.24429861618388662}",20,3,6.312472138437702,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1325,False,"{'a': 0.6, 'e': 0.24332879414663827}",20,14,-7.683227797164803,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 0}",1
1326,False,"{'a': 0.6, 'e': 0.24235872878061585}",20,8,11.044932690813397,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1327,False,"{'a': 0.6, 'e': 0.24138842105588507}",20,0,6.430252931657493,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
1328,False,"{'a': 0.6, 'e': 0.2404178719427531}",20,10,21.134684076772807,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1329,False,"{'a': 0.6, 'e': 0.23944708241176946}",20,3,-39.557440076082806,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 1}",1
1330,False,"{'a': 0.6, 'e': 0.23847605343372313}",25,17,15.49785046463737,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1331,False,"{'a': 0.6, 'e': 0.23750478597964347}",20,15,7.87478657279675,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1332,False,"{'a': 0.6, 'e': 0.2365332810207974}",20,5,5.56961855446278,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
1333,False,"{'a': 0.6, 'e': 0.23556153952869024}",30,21,18.082169449839608,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1334,False,"{'a': 0.6, 'e': 0.23458956247506296}",25,10,-28.594409801223563,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 1}",1
1335,False,"{'a': 0.6, 'e': 0.233617350831893}",25,0,-35.31275617059191,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 1}",0
1336,False,"{'a': 0.6, 'e': 0.23264490557139142}",20,8,10.818898523834292,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1337,False,"{'a': 0.6, 'e': 0.2316722276660039}",25,3,-71.46479401457138,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 2}",1
1338,False,"{'a': 0.6, 'e': 0.2306993180884078}",20,0,-26.117484337978375,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
1339,False,"{'a': 0.6, 'e': 0.22972617781151303}",20,8,-31.42440650390826,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
1340,False,"{'a': 0.6, 'e': 0.22875280780845939}",25,7,24.461920614903025,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
1341,False,"{'a': 0.6, 'e': 0.22777920905261723}",20,0,13.174036310157263,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
1342,False,"{'a': 0.6, 'e': 0.22680538251758475}",20,16,8.960685525810263,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1343,False,"{'a': 0.6, 'e': 0.2258313291771889}",20,0,28.271075727578108,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1344,False,"{'a': 0.6, 'e': 0.22485705000548248}",25,8,16.000971954304987,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1345,False,"{'a': 0.6, 'e': 0.22388254597674498}",25,0,40.523502117967226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1346,False,"{'a': 0.6, 'e': 0.22290781806547996}",30,17,-19.361293740534087,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
1347,False,"{'a': 0.6, 'e': 0.22193286724641567}",25,15,13.357903146476241,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
1348,False,"{'a': 0.6, 'e': 0.22095769449450242}",25,1,-6.453720964795313,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
1349,False,"{'a': 0.6, 'e': 0.2199823007849133}",25,0,-1.145503183156964,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
1350,False,"{'a': 0.6, 'e': 0.2190066870930415}",20,0,-91.86502322848246,"{0: 15, 1: 1, 2: 1, 3: 1, 4: 2}",0
1351,False,"{'a': 0.6, 'e': 0.21803085439450107}",25,0,-13.999574247854682,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
1352,False,"{'a': 0.6, 'e': 0.2170548036651242}",20,8,-7.234509198734983,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 0}",1
1353,False,"{'a': 0.6, 'e': 0.21607853588096199}",30,2,28.779814367833723,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 0}",1
1354,False,"{'a': 0.6, 'e': 0.21510205201828167}",25,8,6.507807001208691,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1355,False,"{'a': 0.6, 'e': 0.21412535305356747}",20,0,-37.09651024204364,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1356,False,"{'a': 0.6, 'e': 0.21314843996351787}",25,9,12.938882672489722,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
1357,False,"{'a': 0.6, 'e': 0.21217131372504627}",20,3,17.224982508979593,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
1358,False,"{'a': 0.6, 'e': 0.2111939753152784}",20,0,-30.851192937963877,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
1359,False,"{'a': 0.6, 'e': 0.21021642571155302}",20,0,-22.294742303349878,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1360,False,"{'a': 0.6, 'e': 0.20923866589141926}",20,1,18.17084804630208,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
1361,False,"{'a': 0.6, 'e': 0.20826069683263726}",35,17,7.752442337644009,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
1362,False,"{'a': 0.6, 'e': 0.20728251951317556}",20,3,-30.148157896997358,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
1363,False,"{'a': 0.6, 'e': 0.20630413491121183}",30,2,16.1470608436233,"{0: 26, 1: 0, 2: 2, 3: 0, 4: 0}",1
1364,False,"{'a': 0.6, 'e': 0.20532554400513015}",20,10,-24.78928513693895,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
1365,False,"{'a': 0.6, 'e': 0.20434674777352183}",25,0,13.03454675267395,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
1366,False,"{'a': 0.6, 'e': 0.2033677471951825}",20,15,9.937273360362362,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1367,False,"{'a': 0.6, 'e': 0.20238854324911318}",20,0,20.686701273426642,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1368,False,"{'a': 0.6, 'e': 0.20140913691451723}",30,19,-32.646253277154415,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1369,False,"{'a': 0.6, 'e': 0.2004295291708014}",20,13,-10.604492642903793,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
1370,False,"{'a': 0.6, 'e': 0.19944972099757285}",25,11,23.34877043643352,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1371,False,"{'a': 0.6, 'e': 0.19846971337464017}",20,14,11.64978070770438,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1372,False,"{'a': 0.6, 'e': 0.19748950728201042}",20,4,-10.681399134732324,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 0}",1
1373,False,"{'a': 0.6, 'e': 0.19650910369989008}",30,20,-12.14042236763666,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 0}",1
1374,False,"{'a': 0.6, 'e': 0.19552850360868218}",20,10,5.347628313335028,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1375,False,"{'a': 0.6, 'e': 0.19454770798898718}",25,9,4.402992048677721,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
1376,False,"{'a': 0.6, 'e': 0.1935667178216002}",20,10,6.7099313225223245,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1377,False,"{'a': 0.6, 'e': 0.19258553408751175}",35,3,-17.015064633821265,"{0: 28, 1: 1, 2: 2, 3: 0, 4: 1}",1
1378,False,"{'a': 0.6, 'e': 0.19160415776790501}",20,16,6.866344786375093,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1379,False,"{'a': 0.6, 'e': 0.19062258984415673}",20,11,19.109779424135148,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1380,False,"{'a': 0.6, 'e': 0.18964083129783424}",35,15,1.8905742265260597,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
1381,False,"{'a': 0.6, 'e': 0.1886588831106965}",25,0,-0.7055926340677487,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 1}",0
1382,False,"{'a': 0.6, 'e': 0.18767674626469114}",30,16,-5.675365880803632,"{0: 12, 1: 1, 2: 0, 3: 1, 4: 0}",1
1383,False,"{'a': 0.6, 'e': 0.18669442174195539}",30,13,3.9624101300833345,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1384,False,"{'a': 0.6, 'e': 0.1857119105248132}",35,8,-51.2680857360029,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 2}",1
1385,False,"{'a': 0.6, 'e': 0.1847292135957762}",25,14,-5.247375855436407,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
1386,False,"{'a': 0.6, 'e': 0.18374633193754078}",20,9,-19.843044596574742,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
1387,False,"{'a': 0.6, 'e': 0.18276326653298897}",25,8,17.938440155628,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
1388,False,"{'a': 0.6, 'e': 0.18178001836518562}",20,5,-4.766871501909479,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 0}",1
1389,False,"{'a': 0.6, 'e': 0.18079658841737928}",30,22,1.0565070142304371,"{0: 6, 1: 2, 2: 0, 3: 0, 4: 0}",1
1390,False,"{'a': 0.6, 'e': 0.17981297767299936}",30,2,-44.57219752271647,"{0: 24, 1: 0, 2: 2, 3: 1, 4: 1}",1
1391,False,"{'a': 0.6, 'e': 0.17882918711565696}",20,12,15.345600076679407,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1392,False,"{'a': 0.6, 'e': 0.17784521772914216}",25,15,8.72059172450578,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
1393,False,"{'a': 0.6, 'e': 0.17686107049742464}",20,8,22.03965166801639,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1394,False,"{'a': 0.6, 'e': 0.17587674640465117}",30,5,22.91013959811572,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
1395,False,"{'a': 0.6, 'e': 0.17489224643514614}",20,7,22.403745020660104,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1396,False,"{'a': 0.6, 'e': 0.17390757157340905}",25,0,14.593671316732348,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
1397,False,"{'a': 0.6, 'e': 0.1729227228041151}",25,17,17.280686464411097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1398,False,"{'a': 0.6, 'e': 0.17193770111211254}",35,0,2.043938893543107,"{0: 33, 1: 0, 2: 1, 3: 0, 4: 1}",0
1399,False,"{'a': 0.6, 'e': 0.17095250748242338}",30,15,14.101633384239372,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1400,False,"{'a': 0.6, 'e': 0.16996714290024081}",25,14,11.951338355297082,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
1401,False,"{'a': 0.6, 'e': 0.1689816083509297}",20,12,15.105903227933075,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1402,False,"{'a': 0.6, 'e': 0.1679959048200241}",20,12,-18.187477906415122,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
1403,False,"{'a': 0.6, 'e': 0.16701003329322792}",20,0,22.738674931399554,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
1404,False,"{'a': 0.6, 'e': 0.1660239947564121}",25,7,32.876972473910286,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1405,False,"{'a': 0.6, 'e': 0.16503779019561562}",20,14,4.394551938629703,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
1406,False,"{'a': 0.6, 'e': 0.16405142059704247}",25,11,12.538266566490675,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1407,False,"{'a': 0.6, 'e': 0.16306488694706261}",25,14,18.723813903487976,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1408,False,"{'a': 0.6, 'e': 0.1620781902322094}",20,6,11.915928668183629,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
1409,False,"{'a': 0.6, 'e': 0.16109133143917923}",20,0,-26.70434031287604,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
1410,False,"{'a': 0.6, 'e': 0.16010431155483126}",25,20,9.378934319200466,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1411,False,"{'a': 0.6, 'e': 0.15911713156618487}",25,14,18.04797453837349,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1412,False,"{'a': 0.6, 'e': 0.1581297924604204}",25,15,15.632649007090603,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1413,False,"{'a': 0.6, 'e': 0.1571422952248764}",25,15,16.784303198134896,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1414,False,"{'a': 0.6, 'e': 0.15615464084705052}",20,10,16.986867883451676,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1415,False,"{'a': 0.6, 'e': 0.15516683031459658}",20,14,12.661599687013446,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1416,False,"{'a': 0.6, 'e': 0.15417886461532546}",25,14,-33.438897299618716,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
1417,False,"{'a': 0.6, 'e': 0.15319074473720237}",20,8,23.841004245839716,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1418,False,"{'a': 0.6, 'e': 0.15220247166834752}",30,8,16.262734973093472,"{0: 21, 1: 0, 2: 0, 3: 1, 4: 0}",1
1419,False,"{'a': 0.6, 'e': 0.15121404639703348}",20,3,24.593150938303268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1420,False,"{'a': 0.6, 'e': 0.15022546991168584}",25,0,35.29385175267588,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1421,False,"{'a': 0.6, 'e': 0.1492367432008806}",20,0,22.601816635675434,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
1422,False,"{'a': 0.6, 'e': 0.14824786725334482}",30,14,33.15108596133294,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1423,False,"{'a': 0.6, 'e': 0.14725884305795392}",30,13,0.92338667712986,"{0: 15, 1: 0, 2: 2, 3: 0, 4: 0}",1
1424,False,"{'a': 0.6, 'e': 0.14626967160373244}",20,9,19.977433861042652,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1425,False,"{'a': 0.6, 'e': 0.14528035387985133}",20,5,18.955389233178064,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
1426,False,"{'a': 0.6, 'e': 0.14429089087562869}",25,4,35.17116994158978,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1427,False,"{'a': 0.6, 'e': 0.14330128358052693}",20,6,22.560730859602067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1428,False,"{'a': 0.6, 'e': 0.1423115329841538}",30,16,26.47193508532615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1429,False,"{'a': 0.6, 'e': 0.1413216400762593}",20,15,8.295690738292052,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1430,False,"{'a': 0.6, 'e': 0.14033160584673673}",20,3,-65.90941551709626,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 2}",1
1431,False,"{'a': 0.6, 'e': 0.13934143128561977}",30,10,9.127389657029411,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
1432,False,"{'a': 0.6, 'e': 0.13835111738308337}",25,0,23.382273679500084,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
1433,False,"{'a': 0.6, 'e': 0.1373606651294409}",25,11,28.49964774671753,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1434,False,"{'a': 0.6, 'e': 0.13637007551514496}",25,3,25.118712766076346,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
1435,False,"{'a': 0.6, 'e': 0.13537934953078465}",35,12,35.03324884497561,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
1436,False,"{'a': 0.6, 'e': 0.13438848816708632}",20,5,12.539952546124733,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
1437,False,"{'a': 0.6, 'e': 0.1333974924149108}",20,13,15.759537908099365,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1438,False,"{'a': 0.6, 'e': 0.1324063632652542}",25,15,16.7296339913806,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1439,False,"{'a': 0.6, 'e': 0.13141510170924514}",25,0,41.12815497760433,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
1440,False,"{'a': 0.6, 'e': 0.13042370873814554}",25,10,27.88502988800533,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1441,False,"{'a': 0.6, 'e': 0.12943218534334786}",25,0,30.96690257337288,"{0: 24, 1: 1, 2: 0, 3: 0, 4: 0}",0
1442,False,"{'a': 0.6, 'e': 0.12844053251637585}",30,10,36.41623849128888,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1443,False,"{'a': 0.6, 'e': 0.1274487512488818}",20,16,5.960690323915925,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1444,False,"{'a': 0.6, 'e': 0.12645684253264733}",20,11,6.717493168677496,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
1445,False,"{'a': 0.6, 'e': 0.12546480735958065}",30,14,18.177503863712076,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
1446,False,"{'a': 0.6, 'e': 0.12447264672171729}",30,18,5.36535788233631,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
1447,False,"{'a': 0.6, 'e': 0.12348036161121737}",25,3,38.93026439458055,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1448,False,"{'a': 0.6, 'e': 0.12248795302036633}",20,8,-23.361049202244267,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
1449,False,"{'a': 0.6, 'e': 0.12149542194157227}",20,8,21.03668861500402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1450,False,"{'a': 0.6, 'e': 0.12050276936736662}",25,10,31.133132869261424,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1451,False,"{'a': 0.6, 'e': 0.1195099962904014}",30,15,-27.257189034930718,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
1452,False,"{'a': 0.6, 'e': 0.11851710370345009}",20,5,27.172380759869956,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1453,False,"{'a': 0.6, 'e': 0.11752409259940473}",25,6,26.3801234294278,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
1454,False,"{'a': 0.6, 'e': 0.11653096397127678}",25,18,13.325287747387376,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1455,False,"{'a': 0.6, 'e': 0.11553771881219435}",20,0,31.26652741974643,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1456,False,"{'a': 0.6, 'e': 0.11454435811540296}",20,8,21.610313216311155,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1457,False,"{'a': 0.6, 'e': 0.11355088287426278}",30,16,20.113365014109284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1458,False,"{'a': 0.6, 'e': 0.1125572940822494}",20,13,15.24917729020711,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1459,False,"{'a': 0.6, 'e': 0.1115635927329511}",30,12,33.91302843798651,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1460,False,"{'a': 0.6, 'e': 0.11056977982006959}",35,22,12.18538133259315,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
1461,False,"{'a': 0.6, 'e': 0.10957585633741725}",30,24,11.158109062213603,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1462,False,"{'a': 0.6, 'e': 0.10858182327891792}",20,6,21.794631220631853,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1463,False,"{'a': 0.6, 'e': 0.10758768163860415}",20,6,23.587257479970397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1464,False,"{'a': 0.6, 'e': 0.10659343241061792}",30,0,14.668790655209866,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
